CODGEO,P21_POP,P15_POP,SUPERF,NAIS1520,DECE1520,P21_MEN,NAISD22,DECESD22,P21_LOG,P21_RP,P21_RSECOCC,P21_LOGVAC,P21_RP_PROP,NBMENFISC21,PIMP21,MED21,TP6021,P21_EMPLT,P21_EMPLT_SAL,P15_EMPLT,P21_POP1564,P21_CHOM1564,P21_ACT1564,ETTOT21,ETAZ21,ETBE21,ETFZ21,ETGU21,ETGZ21,ETOQ21,ETTEF121,ETTEFP1021,REG,%_evol_creations_etabl,indicateur_dvm,prix_m2_logmts,%_evol_nb_ventes_logmts,%_evol_prix_m2_logmts,prix_m2_locaux,%_evol_nb_ventes_locaux,%_evol_prix_m2_locaux,pop_0_29ans,ind_jeunesse,tx_scolarisation,tx_pop_sans_diplome,tx_pop_bac+2_ou_+,densite_demographique,tx_evol_demographique,tx_vacance_log,tx_activite,tx_chomage,part_emplois_salaries,part_emplois_dans_la_commune,densite_etablissements,tx_etablissements,part_Ets_agriculture,part_Ets_industrie,part_Ets_construction,part_Ets_commerce_services,part_Ets_adm_publique,part_Ets_1_a_9_salariés,part_Ets_10_salaries_ou_+,population_category
14060,2016.0,2099.0,5.28,90.0,57.0,885.125674799322,17.0,12.0,921.164509750778,885.125674799322,10.0107874865156,26.0280474649406,682.553345632866,853.0,72.0,27550.0,0.0,336.603940106524,274.498365051063,299.376568424165,1230.38647727236,72.0624284118473,916.161507040434,57.0,0.0,3.0,17.0,33.0,15.0,4.0,40.0,11.0,28,1.9,1.1697297888633629,2477.5113636363635,-0.1,0.05,4305.7692307692305,0.86,0.14,570.0,0.28,0.99,0.13,0.37,381.82,-0.04,0.03,0.74,0.06,0.82,0.27,10.8,0.06,0.0,0.0526,0.2982,0.5789,0.0702,0.7018,0.193,2k-5k
14061,8745.0,8762.0,187.28,559.0,467.0,3729.21163206477,107.0,91.0,4441.25286876587,3729.21163206477,256.629337895226,455.411898805872,2897.40310629207,3692.0,45.0,21600.0,0.12,1425.18333713311,1029.10248175605,1508.9574915388,5187.75679866696,304.81993633817,4145.20548625475,200.0,55.0,20.0,26.0,71.0,24.0,28.0,158.0,23.0,28,0.0,1.4380057972325566,1237.1148648648648,0.91,0.16,937.0909090909091,1.75,-0.64,3123.0,0.36,0.99,0.24,0.21,46.69,-0.0,0.1,0.8,0.06,0.72,0.27,1.07,0.05,0.275,0.1,0.13,0.355,0.14,0.79,0.115,5k-10k
14062,444.0,445.0,6.65,37.0,14.0,169.697639731558,6.0,1.0,201.167383914098,169.697639731558,17.2576016484896,14.2121425340503,148.004869387373,180.0,0.0,25020.0,0.0,55.3737491855177,33.58827719763,40.8667097137443,278.518045485167,14.982133888028,223.543764980974,13.0,3.0,1.0,4.0,4.0,0.0,1.0,10.0,0.0,28,0.86,0.4581005586592178,2207.576923076923,0.86,0.17,,,,160.0,0.36,1.0,0.14,0.35,66.77,-0.0,0.07,0.8,0.05,0.61,0.2,1.95,0.08,0.2308,0.0769,0.3077,0.3077,0.0769,0.7692,0.0,0-500
14063,212.0,193.0,5.9,8.0,11.0,89.4218009478673,0.0,0.0,126.424750800375,89.4218009478673,22.6129137987545,14.3900360537529,69.3270142180095,86.0,0.0,21750.0,0.0,34.6885870428574,27.6517324656561,33.5163258776274,134.635071090047,7.03317535545024,107.507109004739,8.0,3.0,1.0,1.0,1.0,0.0,2.0,6.0,0.0,28,3.0,0.5735294117647058,1512.7142857142858,0.17,-0.16,,,,55.0,0.26,0.97,0.26,0.19,35.93,0.1,0.11,0.8,0.05,0.8,0.26,1.36,0.09,0.375,0.125,0.125,0.125,0.25,0.75,0.0,0-500
14064,216.0,255.0,9.39,14.0,9.0,88.7142857142857,1.0,3.0,108.897771952818,88.7142857142857,7.06422018348627,13.1192660550459,74.25,94.0,0.0,20490.0,0.0,57.0875971795266,49.3138877428576,51.2184932765429,146.571428571429,17.3571428571429,118.607142857143,5.0,3.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,28,,1.5804878048780489,1392.9,0.0,0.11,,,,60.0,0.28,1.0,0.31,0.18,23.0,-0.15,0.12,0.81,0.12,0.86,0.39,0.53,0.06,0.6,0.2,0.0,0.0,0.2,0.8,0.2,0-500
14066,2388.0,2337.0,7.66,126.0,125.0,1132.40051971507,17.0,21.0,1971.95702636632,1132.40051971507,786.060708438096,53.4957982131482,773.823820936822,1155.0,60.0,24440.0,0.0,251.65752032834,177.225494046698,310.94362587655,1355.90237552853,84.9476001042146,1032.75529404135,34.0,1.0,1.0,8.0,22.0,3.0,2.0,31.0,2.0,28,0.56,0.9670360250961344,3010.65,-0.19,0.2,1481.3333333333333,5.0,-0.9,685.0,0.29,0.98,0.15,0.35,311.75,0.02,0.03,0.76,0.06,0.7,0.19,4.44,0.03,0.0294,0.0294,0.2353,0.6471,0.0588,0.9118,0.0588,2k-5k
14068,3738.0,3144.0,11.15,217.0,257.0,1530.21862053303,35.0,49.0,1602.50172555586,1530.21862053303,17.5544683626875,54.7286366601433,1121.00592722251,1539.0,70.0,28530.0,0.05,732.655339161494,616.154533405037,624.04365997454,2183.00168212394,133.374081703667,1695.40422531745,100.0,1.0,3.0,10.0,68.0,28.0,18.0,72.0,20.0,28,1.38,1.5917761018230403,2801.0828402366865,-0.14,0.18,1955.9,-0.44,-0.74,1150.0,0.31,0.99,0.13,0.47,335.25,0.19,0.03,0.78,0.06,0.84,0.34,8.97,0.07,0.01,0.03,0.1,0.68,0.18,0.72,0.2,2k-5k
14069,1319.0,1378.0,4.92,83.0,67.0,596.20671338645,13.0,9.0,654.417520083558,596.20671338645,16.3398755641005,41.8709311330077,441.203180217267,580.0,0.0,22590.0,0.0,436.377515374553,394.316743356669,541.355059512468,794.344025284097,54.7488369915421,602.217219618058,21.0,0.0,4.0,6.0,9.0,1.0,2.0,14.0,6.0,28,1.67,1.548780487804878,1288.9310344827586,0.47,-0.15,846.7142857142857,6.0,0.45,453.0,0.34,0.99,0.22,0.2,268.09,-0.04,0.06,0.76,0.07,0.9,0.55,4.27,0.04,0.0,0.1905,0.2857,0.4286,0.0952,0.6667,0.2857,1k-2k
14070,199.0,194.0,9.68,9.0,14.0,101.162883777828,0.0,1.0,183.162883777828,101.162883777828,56.0,26.0,65.0896474825363,94.0,0.0,23840.0,0.0,73.3140961278433,46.328733915531,83.2973780750437,112.380162425166,12.0291339656372,88.1679477667046,15.0,4.0,1.0,1.0,8.0,2.0,1.0,13.0,1.0,28,0.6,1.0051566080977845,2997.75,0.14,0.39,1136.5,-0.6,-0.8,45.0,0.23,0.95,0.23,0.32,20.56,0.03,0.14,0.78,0.11,0.63,0.65,1.55,0.15,0.2667,0.0667,0.0667,0.5333,0.0667,0.8667,0.0667,0-500
14076,5876.0,5610.0,7.11,383.0,220.0,2763.1828728921,60.0,39.0,2899.29555248819,2763.1828728921,23.333602216473,112.779077379619,1199.35965084585,2702.0,53.0,22010.0,0.11,3703.7558941547,3521.31422770394,3398.63888035286,3739.66275991304,303.248782970068,2955.74046428528,122.0,1.0,22.0,18.0,63.0,20.0,18.0,89.0,28.0,28,0.97,1.369335694143878,2372.38202247191,-0.49,0.02,2315.3333333333335,-0.5,-0.07,2133.0,0.36,0.97,0.2,0.28,826.44,0.05,0.04,0.79,0.08,0.95,0.99,17.16,0.04,0.0082,0.1803,0.1475,0.5164,0.1475,0.7295,0.2295,5k-10k
14077,734.0,687.0,10.62,35.0,56.0,332.558780512079,6.0,7.0,477.449008855137,332.558780512079,111.53420455185,33.3560237912076,229.98490772269,315.0,0.0,23820.0,0.0,165.351729105823,124.913799856071,178.953088578202,396.246855373629,27.2934495303075,299.928231970557,27.0,0.0,2.0,4.0,16.0,4.0,5.0,24.0,2.0,28,1.67,0.7857142857142857,2842.0777777777776,0.32,0.4,2354.3076923076924,0.44,2.37,211.0,0.29,0.98,0.24,0.27,69.11,0.07,0.07,0.76,0.07,0.76,0.42,2.54,0.08,0.0,0.0741,0.1481,0.5926,0.1852,0.8889,0.0741,501-1k
14078,361.0,386.0,7.14,15.0,17.0,145.085189181687,6.0,4.0,169.085189181687,145.085189181687,23.0,1.0,127.893948250345,151.0,0.0,24290.0,0.0,30.7820677927465,14.9068566401318,39.2185282169698,206.115047688561,8.0062815765379,170.320536215663,8.0,6.0,0.0,0.0,2.0,1.0,0.0,8.0,0.0,28,-0.4,1.3944954128440368,1892.4615384615386,0.24,0.34,,,,125.0,0.35,0.98,0.16,0.27,50.56,-0.06,0.01,0.83,0.04,0.48,0.15,1.12,0.06,0.75,0.0,0.0,0.25,0.0,1.0,0.0,0-500
14079,1550.0,1516.0,6.8,51.0,106.0,830.605358040798,15.0,23.0,2957.38722508563,830.605358040798,2087.1902236965,39.5916433483286,525.328103255691,925.0,0.0,23940.0,0.0,243.570089799559,153.989666287037,246.261578450149,809.182931447653,82.5107558529557,607.188645935035,53.0,1.0,1.0,5.0,42.0,7.0,4.0,39.0,3.0,28,0.58,1.5579620154653684,3654.580275229358,0.27,0.15,5044.153846153846,2.25,1.26,329.0,0.21,0.98,0.24,0.22,227.94,0.02,0.01,0.75,0.1,0.63,0.3,7.79,0.06,0.0189,0.0189,0.0943,0.7925,0.0755,0.7358,0.0566,1k-2k
14080,125.0,110.0,3.9,4.0,4.0,53.4274193548387,3.0,0.0,70.4274193548387,53.4274193548387,15.0,2.0,47.3790322580645,51.0,0.0,22830.0,0.0,19.5969038825088,12.5149033403565,14.1903607642332,82.6612903225807,6.04838709677419,65.5241935483871,6.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,0.0,28,0.67,0.4696969696969697,1830.1818181818182,0.1,0.72,,,,25.0,0.2,1.0,0.14,0.29,32.05,0.14,0.03,0.79,0.07,0.64,0.24,1.54,0.11,0.1667,0.1667,0.1667,0.3333,0.1667,0.8333,0.0,0-500
14082,188.0,194.0,2.02,13.0,4.0,67.6402116402116,2.0,1.0,72.6402116402116,67.6402116402116,3.0,2.0,55.7037037037037,65.0,0.0,23860.0,0.0,48.4385010250682,32.7869662458688,45.3932572915891,117.375661375661,5.96825396825397,86.5396825396825,8.0,1.0,1.0,3.0,0.0,0.0,3.0,6.0,1.0,28,5.0,1.5555555555555556,1564.4,-0.5,-0.35,,,,60.0,0.32,1.0,0.19,0.23,93.07,-0.03,0.03,0.74,0.05,0.68,0.41,3.96,0.12,0.125,0.125,0.375,0.0,0.375,0.75,0.125,0-500
14083,669.0,698.0,12.17,36.0,46.0,320.412358573365,6.0,5.0,444.047210868089,320.412358573365,81.3929444273599,42.241907867364,211.531921592998,301.0,0.0,21100.0,0.0,147.246083931032,100.227498392339,155.216993034584,392.014882137834,33.7052146224314,316.523601359212,30.0,5.0,2.0,6.0,13.0,5.0,4.0,25.0,1.0,28,1.11,0.9817194570135748,2248.1530612244896,1.28,-0.34,5835.0,2.5,5.56,172.0,0.26,0.99,0.3,0.16,54.97,-0.04,0.1,0.81,0.09,0.68,0.38,2.47,0.09,0.1667,0.0667,0.2,0.4333,0.1333,0.8333,0.0333,501-1k
14084,395.0,402.0,8.4,27.0,22.0,166.020446459563,3.0,4.0,179.944359503041,166.020446459563,6.96195652173913,6.96195652173913,147.916022519375,163.0,0.0,23000.0,0.0,17.6036335345216,9.64334738398797,15.1882915957815,243.923900936325,19.7585683470648,199.022752078527,5.0,0.0,0.0,0.0,4.0,0.0,1.0,5.0,0.0,28,0.5,0.5672268907563025,1388.9795918367347,0.44,0.01,,,,105.0,0.27,0.98,0.22,0.26,47.02,-0.02,0.04,0.82,0.08,0.55,0.07,0.6,0.03,0.0,0.0,0.0,0.8,0.2,1.0,0.0,0-500
14085,818.0,741.0,20.75,52.0,44.0,365.225536571944,7.0,5.0,566.48537909163,365.225536571944,184.152755905513,17.1070866141733,303.834456402206,356.0,0.0,23610.0,0.0,113.533933364991,61.5051794548639,121.847053000586,482.339376553876,27.1601346652046,377.782312398638,21.0,7.0,2.0,4.0,6.0,1.0,2.0,19.0,0.0,28,1.1,0.8018710324089543,3483.259493670886,0.17,0.57,455.4,4.0,-0.33,290.0,0.35,0.97,0.23,0.22,39.42,0.1,0.03,0.78,0.06,0.54,0.24,1.01,0.06,0.3333,0.0952,0.1905,0.2857,0.0952,0.9048,0.0,501-1k
14086,321.0,365.0,6.63,16.0,22.0,157.748698812432,5.0,2.0,264.896713252866,157.748698812432,98.0505415162458,9.09747292418775,127.158927055312,150.0,0.0,29480.0,0.0,74.3953564740124,48.6202966054887,52.4302125719894,193.121071738304,17.5396170892096,154.357137717506,10.0,1.0,0.0,3.0,5.0,1.0,1.0,8.0,1.0,28,1.5,1.1270125223613596,4271.265957446809,0.71,0.02,,,,78.0,0.24,0.88,0.24,0.34,48.42,-0.12,0.03,0.8,0.09,0.65,0.39,1.51,0.06,0.1,0.0,0.3,0.5,0.1,0.8,0.1,0-500
14087,120.0,140.0,7.19,9.0,8.0,49.5238095238095,1.0,1.0,57.394777265745,49.5238095238095,3.93548387096774,3.93548387096774,45.7142857142857,52.0,0.0,22630.0,0.0,19.1155049607521,11.4537271202379,21.3835241659144,59.047619047619,1.9047619047619,46.6666666666667,4.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,28,1.0,1.3194444444444444,1241.0,2.0,1.14,,,,40.0,0.33,1.0,0.29,0.2,16.69,-0.14,0.07,0.79,0.03,0.6,0.32,0.56,0.08,0.5,0.0,0.0,0.25,0.25,0.75,0.0,0-500
14088,397.0,393.0,9.38,29.0,25.0,167.374294535808,2.0,2.0,185.229133245486,167.374294535808,6.69556451612903,11.1592741935484,144.503558720948,162.0,0.0,23150.0,0.0,34.1446249028022,24.0975135335466,34.0681257704956,255.559992331542,12.2721295885759,216.05138953025,7.0,0.0,0.0,1.0,5.0,2.0,1.0,6.0,0.0,28,5.0,0.5571428571428572,1631.7826086956522,-0.21,-0.28,,,,165.0,0.42,1.0,0.19,0.27,42.32,0.01,0.06,0.85,0.05,0.71,0.13,0.75,0.04,0.0,0.0,0.1429,0.7143,0.1429,0.8571,0.0,0-500
14089,384.0,405.0,3.03,19.0,8.0,142.873893004236,3.0,0.0,147.873893004236,142.873893004236,1.0,4.0,127.622785791567,145.0,0.0,25050.0,0.0,41.4149396604334,28.4884071530808,29.1267493339952,272.908425750775,11.9573205645386,217.898917522224,3.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,28,0.5,1.8375,6567.068965517241,0.93,2.52,,,,145.0,0.38,0.99,0.12,0.36,126.73,-0.05,0.03,0.8,0.04,0.69,0.15,0.99,0.02,0.3333,0.0,0.0,0.3333,0.3333,1.0,0.0,0-500
14090,810.0,653.0,14.96,73.0,31.0,312.370870651767,14.0,7.0,341.379261366318,312.370870651767,8.92565868140024,20.0827320331505,266.333197391475,321.0,0.0,24850.0,0.0,120.685367085877,95.1044093243503,124.873275657622,498.016970519274,23.4090646948972,414.105656947227,10.0,0.0,1.0,2.0,5.0,2.0,2.0,7.0,1.0,28,3.67,1.8063157894736843,1677.0,0.24,0.16,,,,236.0,0.29,0.99,0.16,0.37,54.14,0.24,0.06,0.83,0.05,0.79,0.24,0.67,0.03,0.0,0.1,0.2,0.5,0.2,0.7,0.1,501-1k
14091,98.0,110.0,6.15,6.0,10.0,48.5333333333333,1.0,0.0,102.968817204301,48.5333333333333,53.4274193548386,1.00806451612903,37.3333333333333,0.0,0.0,0.0,0.0,25.2460085645389,16.8460085645388,26.1259834256505,56.9333333333333,0.933333333333333,36.4,6.0,4.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,28,0.75,0.717948717948718,4117.939393939394,1.36,-0.13,,,,20.0,0.2,1.0,0.37,0.26,15.93,-0.11,0.01,0.64,0.02,0.67,0.44,0.98,0.12,0.6667,0.0,0.0,0.1667,0.1667,0.8333,0.1667,0-500
14092,2433.0,1843.0,5.52,177.0,104.0,831.662536511226,48.0,16.0,887.328238835685,831.662536511226,2.10059254054561,53.565109783913,625.467765151926,866.0,58.0,23920.0,0.0,1283.10252806565,1159.77937828335,1198.74387298271,1548.2475639384,73.0468516760598,1280.64257190944,139.0,8.0,16.0,50.0,57.0,22.0,8.0,94.0,33.0,28,0.97,0.733225834246255,2203.1454545454544,0.39,0.05,4964.175,0.33,0.33,963.0,0.4,0.95,0.16,0.38,440.76,0.32,0.06,0.83,0.05,0.9,0.83,25.18,0.17,0.0576,0.1151,0.3597,0.4101,0.0576,0.6763,0.2374,2k-5k
14093,211.0,212.0,6.39,5.0,5.0,86.7202945344473,0.0,2.0,218.483006398854,86.7202945344473,122.121537825548,9.64117403885903,74.452488461061,81.0,0.0,25600.0,0.0,56.1536617907255,51.1152640488135,75.6969846179136,143.031814567492,10.7233535964486,115.534339749936,11.0,0.0,0.0,0.0,10.0,1.0,1.0,5.0,2.0,28,2.0,1.2436974789915969,2303.8636363636365,0.0,-0.02,,,,55.0,0.26,1.0,0.17,0.21,33.02,-0.0,0.04,0.81,0.07,0.91,0.39,1.72,0.13,0.0,0.0,0.0,0.9091,0.0909,0.4545,0.1818,0-500
14096,247.0,223.0,12.5,23.0,7.0,87.4591439688716,4.0,3.0,107.184452610847,87.4591439688716,5.91759259259259,13.8077160493827,62.4708171206226,90.0,0.0,20810.0,0.0,24.8353738658745,9.37597463920676,34.5785033127979,151.852140077821,7.68871595330739,113.408560311284,5.0,3.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,28,,1.268181818181818,1250.5882352941176,2.4,0.21,,,,81.0,0.33,0.87,0.22,0.18,19.76,0.11,0.13,0.75,0.05,0.38,0.16,0.4,0.06,0.6,0.0,0.0,0.2,0.2,0.8,0.0,0-500
14097,300.0,297.0,4.53,17.0,13.0,104.731028287332,9.0,0.0,117.141947827562,104.731028287332,2.65948275862069,9.7514367816092,94.6880620193749,103.0,0.0,23840.0,0.0,19.8581578589262,14.8994030961726,23.6692167807358,193.985808295487,10.0846577800841,158.643953397602,3.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,28,0.5,2.647058823529412,2010.5,-0.07,0.35,,,,136.0,0.45,0.98,0.15,0.3,66.23,0.01,0.08,0.82,0.05,0.75,0.1,0.66,0.03,0.0,0.0,0.3333,0.3333,0.3333,0.6667,0.0,0-500
14098,6169.0,5607.0,36.82,489.0,152.0,2453.3617681285,71.0,33.0,2595.89771854847,2453.3617681285,30.1982945805024,112.337655839469,1920.74679053772,2454.0,62.0,25100.0,0.06,1078.57222721956,875.939277846975,1172.14328959546,3911.1450849157,162.906576602969,3127.99808030306,153.0,14.0,10.0,33.0,84.0,26.0,12.0,113.0,29.0,28,1.2,1.6220293844056222,2960.7686832740214,0.34,0.35,2245.4,-0.58,0.04,2291.0,0.37,0.98,0.14,0.38,167.54,0.1,0.04,0.8,0.04,0.81,0.28,4.16,0.06,0.0915,0.0654,0.2157,0.549,0.0784,0.7386,0.1895,5k-10k
14100,1911.0,1812.0,9.68,124.0,129.0,761.272458110103,20.0,21.0,825.037752142935,761.272458110103,1.15936898241513,62.6059250504171,502.62288717724,738.0,0.0,23220.0,0.0,757.285722316062,648.118669518283,610.24646865241,1180.35703790778,75.9365622394096,962.504644691085,74.0,6.0,6.0,13.0,37.0,10.0,12.0,49.0,20.0,28,1.58,1.1781135531135531,1933.9268292682927,-0.39,0.02,920.8,0.67,-0.26,745.0,0.39,0.97,0.2,0.27,197.42,0.05,0.08,0.82,0.06,0.86,0.64,7.64,0.1,0.0811,0.0811,0.1757,0.5,0.1622,0.6622,0.2703,1k-2k
14101,4148.0,3823.0,6.46,224.0,260.0,1895.06072736491,47.0,53.0,2067.14650942255,1895.06072736491,41.7177653473061,130.368016710332,1207.87482118554,1973.0,64.0,26030.0,0.07,2342.20350602246,2089.96355885547,1791.87712713638,2378.19512881706,175.142900108228,1795.56150394625,257.0,0.0,22.0,56.0,158.0,57.0,21.0,168.0,75.0,28,2.02,1.0436055805505489,3458.2380952380954,0.09,0.29,819.75,0.0,0.1,1266.0,0.31,0.98,0.14,0.43,642.11,0.09,0.06,0.76,0.07,0.89,0.98,39.78,0.14,0.0,0.0856,0.2179,0.6148,0.0817,0.6537,0.2918,2k-5k
14102,977.0,1023.0,9.39,43.0,105.0,437.152001531643,3.0,18.0,508.668130563901,437.152001531643,39.1869200176757,32.3292090145824,373.488021754072,422.0,0.0,25140.0,0.0,312.813233395002,252.237730329431,257.860246830424,497.322393458675,25.4564359419362,410.058007680981,34.0,2.0,7.0,8.0,11.0,2.0,6.0,19.0,12.0,28,0.41,1.4390243902439024,2946.8859649122805,0.37,0.34,11706.25,-0.43,8.0,270.0,0.28,0.98,0.18,0.32,104.05,-0.04,0.06,0.82,0.05,0.81,0.63,3.62,0.08,0.0588,0.2059,0.2353,0.3235,0.1765,0.5588,0.3529,501-1k
14103,413.0,424.0,4.37,19.0,20.0,171.652832860117,5.0,7.0,196.78073774212,171.652832860117,14.0716267339218,11.0562781480814,141.264189397711,177.0,0.0,22880.0,0.0,36.2911187578802,28.7121956391923,48.6284322275437,257.401913130094,14.6951128880114,202.110229337364,4.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,1.0,28,,1.805555555555556,1384.875,0.2,-0.32,,,,143.0,0.35,0.99,0.24,0.2,94.51,-0.03,0.06,0.79,0.06,0.79,0.14,0.92,0.02,0.0,0.0,0.25,0.5,0.25,0.75,0.25,0-500
14104,191.0,172.0,4.43,15.0,9.0,93.1101107935854,2.0,1.0,131.294507956706,93.1101107935854,29.698975571316,8.48542159180457,69.1763148665018,70.0,0.0,25380.0,0.0,21.4152663860651,12.9874034564989,31.9506217806752,130.53238087668,6.53022599496153,102.453781073005,5.0,0.0,0.0,1.0,3.0,0.0,1.0,5.0,0.0,28,3.0,1.193548387096774,3701.75,1.67,2.0,,,,47.0,0.25,1.0,0.15,0.3,43.12,0.11,0.06,0.78,0.05,0.61,0.16,1.13,0.05,0.0,0.0,0.2,0.6,0.2,1.0,0.0,0-500
14106,656.0,645.0,4.75,35.0,25.0,278.584015171622,11.0,9.0,298.782484984515,278.584015171622,9.08931141580189,11.1091583970912,237.869168848371,271.0,0.0,25510.0,0.0,47.209408992807,30.0164963131999,45.2077765639393,408.842759024395,24.5062632777617,310.674148679439,8.0,2.0,0.0,1.0,3.0,0.0,2.0,6.0,0.0,28,0.75,1.2099358974358974,2607.470588235294,-0.13,0.33,,,,184.0,0.28,0.99,0.15,0.29,138.11,0.02,0.04,0.76,0.06,0.64,0.12,1.68,0.03,0.25,0.0,0.125,0.375,0.25,0.75,0.0,501-1k
14107,155.0,176.0,6.7,8.0,5.0,63.0,1.0,0.0,91.2916666666668,63.0,23.2395833333334,5.05208333333335,51.0,56.0,0.0,21510.0,0.0,18.0173643074158,8.01736430741579,29.0694735552951,99.0,5.0,76.0,7.0,5.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,28,0.33,1.511111111111111,2357.25,0.54,0.42,,,,35.0,0.23,1.0,0.23,0.22,23.13,-0.12,0.06,0.77,0.05,0.44,0.18,1.04,0.11,0.7143,0.0,0.0,0.1429,0.1429,0.7143,0.0,0-500
14110,127.0,126.0,6.6,2.0,4.0,51.4395928803592,0.0,2.0,77.7687068044098,51.4395928803592,20.253164556962,6.0759493670886,47.4051150073898,49.0,0.0,24050.0,0.0,11.135169965109,1.09584052805445,8.05941939831478,73.571852516001,6.05171680945402,52.4099665714751,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,28,0.25,2.8,3261.222222222222,-0.53,0.02,,,,40.0,0.31,1.0,0.31,0.2,19.24,0.01,0.08,0.71,0.08,0.1,0.15,0.3,0.04,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0-500
14111,444.0,373.0,4.84,34.0,10.0,172.15175509523,5.0,1.0,179.140740146371,172.15175509523,0.0,6.98898505114083,159.510428358643,168.0,0.0,24750.0,0.0,24.0990431833534,15.5995207995132,26.8022359444006,264.481840051658,10.4833818301923,217.463837194463,6.0,1.0,0.0,2.0,2.0,0.0,1.0,6.0,0.0,28,1.5,1.2702702702702704,1730.4545454545455,0.57,0.14,,,,148.0,0.33,1.0,0.17,0.29,91.74,0.19,0.04,0.82,0.04,0.65,0.09,1.24,0.03,0.1667,0.0,0.3333,0.3333,0.1667,1.0,0.0,0-500
14116,114.0,101.0,2.83,14.0,6.0,49.4336283185841,1.0,1.0,56.4336283185841,49.4336283185841,3.0,4.0,42.3716814159292,47.0,0.0,25780.0,0.0,9.95736129211508,6.93081261954871,12.9276766035344,72.6371681415929,5.04424778761062,60.5309734513274,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,28,0.25,1.345622119815668,1941.875,-0.6,0.17,,,,40.0,0.35,1.0,0.16,0.24,40.28,0.13,0.07,0.83,0.07,0.7,0.14,0.71,0.04,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0-500
14117,3583.0,3664.0,5.52,137.0,473.0,2075.81262457221,13.0,91.0,10950.8247632004,2075.81262457221,8761.17872460888,113.833414019308,1172.44368646833,2181.0,55.0,22860.0,0.14,1810.47001936457,1469.03689116871,1553.87480041688,1610.58733507053,164.334819077693,1157.68551430328,273.0,4.0,10.0,10.0,234.0,71.0,15.0,199.0,30.0,28,0.46,1.2037863019129746,4099.42868920033,-0.19,0.23,4141.444444444444,-0.45,0.07,686.0,0.19,0.99,0.23,0.23,649.09,-0.02,0.01,0.72,0.1,0.81,1.12,49.46,0.13,0.0147,0.0366,0.0366,0.8571,0.0549,0.7289,0.1099,2k-5k
14118,108200.0,106260.0,25.7,6558.0,5714.0,61313.2091369154,975.0,1023.0,69860.5561547564,61313.2091369154,2509.09589566203,6038.251122179,18123.0692056102,48977.0,50.0,21600.0,0.21,77219.8326265364,69053.3416197223,72086.8653950246,74876.8943410819,7653.4034130445,48390.8669550676,4444.0,8.0,156.0,192.0,3398.0,743.0,690.0,3252.0,841.0,28,2.13,1.0100179601292507,3363.46962083143,-0.21,0.13,4088.1835147744946,-0.24,0.14,48568.0,0.45,0.96,0.19,0.42,4210.12,0.02,0.09,0.65,0.1,0.89,1.03,172.92,0.07,0.0018,0.0351,0.0432,0.7646,0.1553,0.7318,0.1892,100k-200k
14119,2039.0,1718.0,8.46,138.0,168.0,763.754188793963,26.0,29.0,813.276349458783,763.754188793963,1.83415409869704,47.6880065661229,402.161244021802,765.0,0.0,21620.0,0.0,714.520810625242,630.168388664615,715.451755766479,1177.85410171489,89.3279328018023,939.770767943613,80.0,3.0,8.0,14.0,47.0,17.0,8.0,60.0,12.0,28,1.25,0.9257557380108228,2164.795918367347,-0.06,0.12,5547.9,1.5,14.3,759.0,0.37,0.94,0.24,0.19,241.02,0.19,0.06,0.8,0.08,0.88,0.61,9.46,0.1,0.0375,0.1,0.175,0.5875,0.1,0.75,0.15,2k-5k
14120,1412.0,1401.0,24.35,97.0,55.0,535.212992688769,8.0,7.0,605.892075822804,535.212992688769,29.2813344412434,41.3977486927924,432.236825286767,555.0,0.0,22760.0,0.0,228.878898173352,146.1893761166,261.613303300597,872.581733258513,57.8605911888285,683.552357632457,43.0,9.0,4.0,6.0,19.0,5.0,5.0,33.0,4.0,28,1.08,1.4011813537675606,1730.1847826086957,-0.3,0.18,,,,549.0,0.39,0.97,0.26,0.24,57.99,0.01,0.07,0.78,0.07,0.64,0.26,1.77,0.08,0.2093,0.093,0.1395,0.4419,0.1163,0.7674,0.093,1k-2k
